trans_id,timestamp,speaker,text,vec_id,embedding_model,embedding_dim,embedding,index_type,index_measurement
7320987135010410496,2025-04-22 05:58:46.978000+00:00,user1,what about now?,7321010854646779904,intfloat/multilingual-e5-large-instruct,1024,"[0.04062807187438011, 0.033415067940950394, -0.026691747829318047, -0.031092938035726547, 0.04031450301408768, -0.0192855391651392, -0.018901359289884567, 0.04319796338677406, 0.044279590249061584, -0.03302198648452759, 0.023487817496061325, 0.033744316548109055, -0.048322003334760666, -0.049045320600271225, -0.01620231755077839, -0.030195744708180428, -0.008204558864235878, 0.01878536306321621, -0.010594005696475506, -0.009410873986780643, 0.016472144052386284, -0.01725514978170395, -0.020335746929049492, -0.003403225215151906, -0.017485449090600014, 0.007829135283827782, -0.03914875164628029, -0.03204222396016121, -0.038322996348142624, -0.0222639013081789, -0.011616635136306286, 0.031205112114548683, -0.010269491001963615, -0.03666575625538826, -0.04966389387845993, 0.038044124841690063, 0.045664042234420776, 0.022465838119387627, -0.022069687023758888, 0.035571664571762085, -0.027389531955122948, 0.006867627613246441, 0.004592151381075382, -0.020015036687254906, -0.006197006907314062, 0.028741147369146347, 0.025889359414577484, 0.012203323654830456, -0.005199154373258352, 0.017177123576402664, 0.027757858857512474, 0.02107323333621025, -0.03490184247493744, -0.02916724607348442, -0.027819477021694183, 0.039649635553359985, -0.030276678502559662, -0.0048647779040038586, -0.049470845609903336, 0.031026877462863922, -0.02060586027801037, -0.02455895207822323, 0.025314757600426674, -0.020756026729941368, -0.05209354683756828, 0.09749709069728851, 0.012147162109613419, 0.014543101191520691, -0.04814258962869644, 0.006872240919619799, -0.009605055674910545, 0.028809145092964172, -0.04717808961868286, -0.016277536749839783, -0.02284533530473709, -0.00017506467702332884, 0.08390730619430542, 0.0013727343175560236, 0.04871590808033943, -0.01611877791583538, 0.06904613226652145, 0.027539391070604324, 0.02220783568918705, -0.016438422724604607, 0.05674950033426285, 0.055038947612047195, 0.05598652735352516, 0.01865570992231369, 0.04584497958421707, 0.0346197709441185, -0.0199203509837389, 0.03529450669884682, 0.025124602019786835, -0.05007746443152428, -0.023130003362894058, -0.017354590818285942, 0.021806014701724052, 0.03878235071897507, -0.030047722160816193, -0.04864436760544777, -0.0064026787877082825, -0.023593701422214508, 0.03792406991124153, -0.059802476316690445, -0.04679426923394203, 0.05222515016794205, 0.041464582085609436, 0.020252712070941925, -0.039855800569057465, 0.023119069635868073, 0.04027046635746956, 0.0226470734924078, 0.01586771011352539, -0.04409002512693405, -0.02898748777806759, 0.023463917896151543, 0.01388504821807146, -0.01705191656947136, -0.03436283394694328, 0.017323097214102745, 0.038082920014858246, 0.05168020725250244, 0.040167734026908875, -0.03358368203043938, 0.003658027620986104, -0.014340708032250404, 0.033035386353731155, 0.04811403900384903, -0.027707131579518318, 0.03242220729589462, 0.011714424937963486, 0.012458481825888157, -0.038936737924814224, -0.029556097462773323, -0.026397384703159332, -0.01771221123635769, -0.026788750663399696, -0.020203599706292152, 0.030435817316174507, 0.026300866156816483, -0.04418471083045006, 0.028044259175658226, 0.015858719125390053, -0.012551669962704182, -0.03848261386156082, -0.026063524186611176, -0.046286288648843765, 0.035489119589328766, -0.021781830117106438, -0.001195684541016817, -0.007675083354115486, -0.0307159386575222, -0.044508449733257294, 0.02184905670583248, 0.023495765402913094, -0.021784259006381035, -0.02522541768848896, 0.018173331394791603, -0.014677614904940128, 0.007286117412149906, -0.0512554906308651, -0.015962723642587662, -0.034446220844984055, -0.025579284876585007, 0.019944462925195694, -1.3131412742950488e-05, -0.0026316302828490734, 0.035885393619537354, 0.014315754175186157, -0.007129720877856016, -0.03255318105220795, -0.02703981287777424, 0.030494827777147293, -0.04791697487235069, -0.03236258402466774, 0.06932082772254944, 0.037946347147226334, 0.033601246774196625, 0.013436540961265564, -0.012928832322359085, 0.01335278619080782, 0.037319593131542206, 0.050161298364400864, -0.04115665704011917, -0.004454109817743301, 0.03471006825566292, -0.006052852608263493, 0.012291627936065197, 0.016660066321492195, 0.0353066548705101, 0.028812507167458534, -0.003173006698489189, -0.0002183140313718468, 0.014632618986070156, -0.028073973953723907, 0.025621971115469933, 0.03592308610677719, 0.01618683896958828, -0.04737241566181183, -0.03217093646526337, -0.05213551968336105, 0.02404937334358692, -0.031007807701826096, 0.01851748116314411, 0.014445063658058643, -0.05723743140697479, -0.0211871936917305, -0.01150299608707428, 0.042383141815662384, -0.035917505621910095, -0.042641911655664444, -0.01710495539009571, 0.055364497005939484, 0.04227488115429878, -0.01587761752307415, -0.036315709352493286, -0.030335145071148872, -0.020871344953775406, 0.02909003384411335, 0.026127999648451805, 0.017360292375087738, 0.037185948342084885, -0.00219617853872478, 0.004164550453424454, 0.016746779903769493, 0.03188050910830498, 0.04168802127242088, 0.03216945379972458, 0.006367315538227558, 0.020113956183195114, 0.009986165910959244, 0.019203126430511475, -0.046473145484924316, -0.020639512687921524, 0.011966370046138763, -0.028943581506609917, -0.020640337839722633, -0.0070527358911931515, 0.04354506731033325, 0.04204230755567551, -0.025060828775167465, 0.023849641904234886, -0.027914460748434067, -0.023774877190589905, -0.008078713901340961, -0.008779552765190601, 0.061747461557388306, -0.040314897894859314, 0.036069344729185104, -0.0067544193007051945, 0.03274288773536682, 0.02753303572535515, -0.039480000734329224, 0.011853719130158424, 0.00976838544011116, 0.01716967485845089, 0.017020106315612793, -0.016301503404974937, -0.01849578134715557, -0.025108767673373222, -0.010855333879590034, -0.01001941878348589, -0.011528363451361656, 0.043752267956733704, 0.008674561977386475, 0.028667692095041275, -0.03651150315999985, -0.047143373638391495, -0.009912294335663319, -0.029765203595161438, -0.01733134314417839, -0.020745133981108665, -0.06408454477787018, -0.03552774712443352, -0.03133381903171539, 0.008168483152985573, -0.023515893146395683, -0.03959368169307709, -0.03759036213159561, -0.022560564801096916, 0.03164340928196907, -0.04319179430603981, 0.024346236139535904, -0.01582716591656208, -0.03387198969721794, -0.041383083909749985, 0.03524083271622658, -0.012179226614534855, 0.008127506822347641, -0.03531994670629501, 0.05760923773050308, -0.019252944737672806, 0.07119189202785492, -0.0068708681501448154, 0.026375334709882736, -0.003659658832475543, -0.03361670300364494, 0.018116651102900505, -0.03564208000898361, 0.023722389712929726, -0.028958136215806007, -0.03561149165034294, 0.03051893040537834, 0.022590359672904015, -0.024929136037826538, -0.012061934918165207, -0.023939095437526703, 0.044214654713869095, -0.0384720079600811, 0.03066379763185978, -0.018269505351781845, 0.011744633316993713, 0.02023046836256981, -0.00832755770534277, -0.054045867174863815, -0.006580427289009094, -0.057898811995983124, 0.04650032892823219, -0.01855427213013172, 0.03156633675098419, -0.04617219418287277, -0.028884045779705048, -0.022822165861725807, 0.020920991897583008, 0.04138108715415001, 0.01388442050665617, 0.021361151710152626, -0.02124938741326332, 0.041599538177251816, -0.03872654214501381, 0.03335650637745857, -0.028154851868748665, 0.02394523285329342, 0.05192793533205986, -0.020169658586382866, 0.015372371301054955, -0.024398159235715866, 0.012997988611459732, 0.028988191857933998, -0.016252532601356506, 0.023508619517087936, -0.010212953202426434, -0.028337322175502777, -0.00843083392828703, 0.019353151321411133, -0.03156149387359619, 0.03077048622071743, -0.030331015586853027, 0.02999100647866726, 0.02813090570271015, 0.02593035250902176, -0.046126652508974075, 0.028888290748000145, 0.002327319933101535, -0.012013578787446022, 0.014855203218758106, 0.0021144316997379065, -0.022842545062303543, 0.04645537957549095, -0.0018040173454210162, 0.010154426097869873, 0.033032625913619995, 0.04823242500424385, -0.039011839777231216, -0.04993979632854462, -0.0384431816637516, 0.006339308340102434, -0.033401597291231155, -0.0455317460000515, -0.0603090263903141, 0.013605586253106594, 0.013249781914055347, -0.0156451016664505, 0.026207050308585167, 0.018353061750531197, -0.0216909758746624, -0.09590330719947815, -0.04038366302847862, -0.003430016105994582, -0.04544161260128021, -0.0031177110504359007, -0.014885048381984234, 0.03973839804530144, -0.017802506685256958, -0.016256963834166527, -0.03882559388875961, 0.10144459456205368, 0.054779939353466034, 0.04595113545656204, -0.025491077452898026, -0.008389949798583984, 0.00799399521201849, 0.04150402545928955, 0.031021200120449066, 0.04963269084692001, 0.019302528351545334, -0.024969903752207756, 0.0110750338062644, 0.010444586165249348, -0.037031665444374084, 0.03177076578140259, 0.029341602697968483, 0.041428010910749435, 0.033993642777204514, 0.03222664073109627, -0.03238103538751602, 0.028893865644931793, -0.04870469868183136, 0.057482726871967316, 0.035883501172065735, -0.04621417447924614, -0.0331011563539505, -0.024767853319644928, 0.023092936724424362, -0.016555823385715485, 0.010322630405426025, -0.029208537191152573, 0.04423927888274193, -0.03137144073843956, -0.044251423329114914, 0.015614493750035763, 0.030760332942008972, 0.013086644932627678, -0.030883297324180603, 0.026342187076807022, -0.012341449037194252, -0.03911391273140907, -0.008721115998923779, -0.015852460637688637, 0.03457404300570488, -0.011789359152317047, 0.0493294894695282, 0.012134667485952377, -0.019545912742614746, -0.06736960262060165, 0.015730325132608414, 0.031142016872763634, 0.025666777044534683, -0.014223900623619556, -0.03506768122315407, -0.008694684132933617, -0.024943960830569267, -0.021932169795036316, -0.025133706629276276, 0.015031600371003151, 0.013952038250863552, 0.009964915923774242, 0.011127842590212822, 0.0014295106520876288, -0.01170363835990429, 0.026645660400390625, 0.015195133164525032, -0.024589138105511665, -0.03625751659274101, -0.008739162236452103, -0.07357386499643326, -0.00023675888951402158, -0.007534822449088097, -0.0067703272216022015, 0.035294659435749054, 0.02062569372355938, -0.009405672550201416, -0.03541914373636246, 0.023626459762454033, 0.03685879334807396, -0.0031655377242714167, 0.031442586332559586, -0.035912394523620605, -0.03247156739234924, 0.03813720494508743, 0.026137657463550568, -0.030029643326997757, 0.03716519847512245, 0.04994292929768562, -0.025252195075154305, 0.01881505735218525, 0.029062876477837563, 0.011838309466838837, 0.02437133528292179, 0.03613191097974777, 0.016177397221326828, -0.048575494438409805, 0.021382765844464302, 0.01927468180656433, -0.011067288927733898, 0.002887069946154952, -0.042609382420778275, 0.03108075074851513, -0.02348371036350727, -0.021628038957715034, -0.017080800607800484, -0.051355473697185516, 0.019345413893461227, 0.03939769044518471, 0.040868837386369705, 0.02140546217560768, 0.0046988180838525295, -0.03583918884396553, 0.023065635934472084, -0.019217656925320625, 0.05534183606505394, 0.04555970057845116, 0.06849698722362518, -0.04544546827673912, 0.03144054114818573, 0.019214700907468796, -0.03002951107919216, 0.03230755031108856, -0.01596120372414589, 0.04324817284941673, 0.00046857999404892325, 0.02075340785086155, -0.035670552402734756, 0.004608892370015383, 0.014395024627447128, 0.03185318037867546, 0.026311106979846954, -0.010499616153538227, -0.025538185611367226, -0.0028088954277336597, 0.03381120786070824, -0.009396117180585861, 0.026102272793650627, -0.03978288173675537, -0.01992400363087654, 0.07182416319847107, -0.003484707325696945, 0.006164968479424715, -0.020882857963442802, 0.034243207424879074, 0.02305886521935463, 0.03772222623229027, -0.009385844692587852, -0.041619569063186646, -0.0433683805167675, -0.019953519105911255, 0.04454512894153595, -0.0294355396181345, 0.02392890304327011, 0.015415462665259838, -0.013607213273644447, -0.020354580134153366, -0.01300947554409504, 0.049530841410160065, -0.004258972592651844, -0.045020729303359985, -0.05564557760953903, -0.014798469841480255, -0.022695323452353477, 0.0899810940027237, 0.027291415259242058, 0.02356805093586445, -0.03425394743680954, 0.04239213839173317, 0.033647507429122925, 0.03824765980243683, -0.01371850911527872, -0.0036010309122502804, 0.02633083239197731, 0.017057746648788452, 0.00029696390265598893, -0.0005883477861061692, -0.024857372045516968, 0.05321439355611801, -0.04352036863565445, 0.035255659371614456, -0.000949269684497267, 0.01928175613284111, 0.019014522433280945, -0.03985811024904251, -0.04789787903428078, 0.042626187205314636, 0.03789282217621803, -0.013710984028875828, -0.024736950173974037, 0.01295557338744402, -0.03118065744638443, 0.08073028177022934, -0.011554568074643612, 0.017358606681227684, -0.021022150292992592, 0.024327753111720085, -0.0018951856764033437, 0.03699493035674095, -0.062423449009656906, -0.031732555478811264, -0.04739770293235779, -0.014461955055594444, -0.01645689830183983, -0.017529360949993134, -0.04199068248271942, -0.054876185953617096, 0.05202721431851387, 0.034838542342185974, 0.02726716548204422, 0.03240349516272545, -0.030651655048131943, -0.03619639202952385, 0.015223534777760506, 0.010367988608777523, 0.016542669385671616, 0.02329624630510807, 0.036651499569416046, 0.03333636745810509, 0.016860565170645714, -0.009316333569586277, 0.018296683207154274, -0.001368184108287096, 0.03668694570660591, -0.050432413816452026, -0.02828945964574814, -0.010144343599677086, 0.031035076826810837, 0.0024715743493288755, -0.04106519743800163, -0.009905879385769367, -0.002796036656945944, -0.028925124555826187, -0.010892647318542004, -0.03254977986216545, -0.03606139495968819, -0.02222377061843872, 0.022930292412638664, 0.03764357417821884, 0.0046634371392428875, -0.03989376500248909, 0.009208899922668934, -0.021147144958376884, 0.014238950796425343, 0.0019228275632485747, -0.020949620753526688, 0.05151232331991196, -0.02880827523767948, -0.030302122235298157, 0.035576846450567245, 0.028858857229351997, 0.01721477508544922, -0.037363484501838684, 0.036960482597351074, 0.07841139286756516, -0.022155871614813805, -0.02179160714149475, 0.02393954060971737, -0.02784416824579239, -0.032864149659872055, -0.0322808176279068, 0.03947756066918373, -0.0059739286080002785, -0.03005153313279152, -0.015583854168653488, -0.032903969287872314, 0.025776969268918037, 0.03158313408493996, -0.02610194869339466, -0.036818742752075195, -0.04914989322423935, 0.05989227816462517, -0.009103965945541859, -0.020629964768886566, -0.0540519617497921, 0.04588160291314125, 0.021431151777505875, -0.038859616965055466, -0.0282204020768404, -0.059549473226070404, -0.03567417711019516, -0.026603322476148605, 0.022071946412324905, 0.026017727330327034, -0.008709675632417202, 0.012934821657836437, 0.02354998141527176, -0.015863969922065735, 0.033725544810295105, 0.03934069350361824, -0.021818267181515694, -0.02503800578415394, 0.025225194171071053, -0.018816083669662476, 0.010419969446957111, -0.024077530950307846, -0.018788950517773628, -0.018225256353616714, -0.018149573355913162, -0.013797554187476635, -0.0361572802066803, 0.02732570469379425, -0.024706203490495682, -0.04832872748374939, 0.014591488987207413, -0.0239640474319458, 0.012596165761351585, -0.016840681433677673, 0.03431261330842972, 0.03084428235888481, 0.025618579238653183, -0.007884498685598373, -0.04563543573021889, -0.003757503116503358, 0.031998082995414734, -0.016932230442762375, 0.013111601583659649, 0.03617187961935997, -0.05236683413386345, -0.014604421332478523, 0.017811359837651253, -0.012702074833214283, -0.013019341975450516, -0.03986682370305061, 0.007773813791573048, 0.01553827803581953, 0.024538390338420868, 0.04685455188155174, 0.01099479477852583, 0.02303372696042061, -0.0455508679151535, 0.03132578358054161, -0.016752993687987328, -0.031769782304763794, -0.03301558643579483, -0.04005555063486099, -0.01785879209637642, -0.011094060726463795, -0.022617576643824577, -0.024540318176150322, -0.04189133271574974, -0.00965465884655714, 0.002384804654866457, 0.03486068546772003, -0.024720508605241776, 0.025634709745645523, 0.009836513549089432, -0.026309650391340256, 0.026402879506349564, -0.05519646778702736, -0.01842064969241619, -0.010868802666664124, 0.03507377579808235, -0.016906654462218285, 0.032693859189748764, -0.001114569022320211, 0.04449720308184624, -0.024353045970201492, 0.0346870981156826, -0.0015425769379362464, -0.02292865514755249, 0.003510812995955348, -0.007573902606964111, 0.05106627941131592, -0.033504340797662735, -0.04158170893788338, 0.03101843036711216, -0.05056925490498543, 0.027414469048380852, -0.01586383394896984, 0.019210414960980415, -0.029160035774111748, -0.022329598665237427, -0.044873014092445374, -0.0429590567946434, -0.029862135648727417, 0.014978720806539059, -0.003908963408321142, 0.01567499153316021, 0.013521880842745304, 0.054094456136226654, 0.028358854353427887, -0.024358781054615974, 0.011569350026547909, -0.019439885392785072, 0.03198055177927017, 0.019131481647491455, -0.024674085900187492, 0.034152064472436905, 0.028265126049518585, 0.026015711948275566, -0.0369153656065464, 0.0447070375084877, -0.023289134725928307, 0.03903575614094734, -0.05503157898783684, -0.001006455160677433, 0.005890571977943182, -0.03220334276556969, -0.006639999803155661, -0.01974308304488659, -0.044281650334596634, 0.01888127066195011, 0.0075806379318237305, -0.024706562981009483, 0.035125333815813065, 0.012542825192213058, 0.01995757594704628, -0.008198739029467106, -0.04829690232872963, 0.03779442235827446, 0.025505151599645615, -0.03435172140598297, 0.06259063631296158, -0.006521612871438265, 0.050022680312395096, -0.022301699966192245, -0.016742993146181107, -0.021594438701868057, 0.04851489141583443, 0.00023663828324060887, 0.04471452906727791, 0.04044918343424797, -0.012243833392858505, -0.06757181882858276, -0.009872471913695335, -0.045901283621788025, 0.0028310350608080626, 0.02562974952161312, -0.015710169449448586, 0.024423321709036827, -0.03548499196767807, -0.04389306902885437, -0.04042629152536392, -0.016738083213567734, -0.024456581100821495, 0.007220388390123844, -0.026761969551444054, 0.0031279760878533125, -0.024470889940857887, 0.03238676115870476, -0.0030866479501128197, -0.034351516515016556, -0.006862977519631386, -0.014161884784698486, -0.03609950467944145, -0.007782076019793749, 0.050157204270362854, 0.011050811968743801, 0.0035103398840874434, 0.03001202456653118, 0.013355959206819534, -0.017009666189551353, 0.020350344479084015, 0.01324116438627243, 0.046466533094644547, -0.02065914124250412, -0.030313437804579735, -0.04217219725251198, -0.0482296496629715, -0.015291929244995117, -0.06526020914316177, -0.02205994725227356, -0.03801737725734711, 0.04782374948263168, 0.006308338139206171, -0.03325998783111572, 0.03013358823955059, 0.053211603313684464, 0.04368012398481369, -0.028630714863538742, -0.037408508360385895, 0.025006946176290512, 0.020020240917801857, 0.015023019164800644, -0.02014094591140747, -0.03425881266593933, 0.010878585278987885, -0.06289945542812347, -0.01358256209641695, 0.006945699453353882, 0.02203456126153469, -0.0347890630364418, -0.041383255273103714, -0.006332101300358772, -0.05587513744831085, -0.0018635671585798264, 0.028293514624238014, 0.006038547959178686, 0.024645429104566574, -0.0017272214172407985, -0.026128225028514862, 0.021155700087547302, 0.02212599478662014, 0.04639742150902748, -0.011510158888995647, 0.0034648964647203684, 0.02272566221654415, 0.019508635625243187, 0.028544723987579346, -0.017186496406793594, 0.05895819514989853, 0.003246211912482977, 0.017146289348602295, -0.04397166147828102, -0.030790390446782112, 0.022275544703006744, -0.027723534032702446, -0.010939700528979301, -0.07030031085014343, 0.012857499532401562, 0.01624361239373684, 0.01658901944756508, -0.011013924144208431, 0.0031889446545392275, -0.023853421211242676, -0.02981964871287346, 0.01695154793560505, -0.010762382298707962, -0.03613688424229622, -0.0179118812084198, 0.02008434198796749, -0.05752446874976158, 0.003185063134878874, -0.04610418528318405, 0.02464001439511776, -0.04237823933362961, 0.04929095134139061, -0.0027630948461592197, -0.05009123310446739, -0.00923615787178278, -0.03163047134876251, 0.02746608667075634, -0.029630333185195923, 0.037437524646520615, -0.005037278402596712, -0.024562181904911995, -0.01671482063829899, -0.04398756101727486, -0.029026273638010025, 0.023340413346886635, -0.023346003144979477, -0.04601442813873291, -0.008976987563073635, -0.030527809634804726, 0.03889963775873184, -0.05133174732327461, -0.0235741026699543, 0.047756295651197433, 0.025587456300854683, -0.009435378946363926, 0.025798318907618523, -0.023735523223876953, 0.005992215592414141, -0.01065251138061285, -0.052182387560606, 0.024628860875964165, -0.03264978155493736, -0.001800851314328611, -0.026890529319643974, -0.015421836636960506, 0.02273375727236271, 0.03259105607867241, -0.04158607870340347, -0.05269232764840126, 0.02714664861559868, 0.014793375506997108, -0.029433827847242355, 0.03481261804699898, 0.033216480165719986, 0.019296273589134216, 0.04067274555563927, 0.05000323802232742, 0.03129676356911659, 0.03135162591934204, -0.00828541163355112, -0.014749201014637947, 0.00038384401705116034, 0.026366140693426132, 0.029036281630396843, 0.052103109657764435, 0.015577628277242184, 0.048615727573633194, -0.032437119632959366, 0.01147458329796791, -0.027308519929647446, 0.05005280673503876, -0.03291873633861542, 0.02812216989696026, 0.05269226059317589, -0.019404388964176178, 0.008257066830992699, 0.013864683918654919, -0.0563618429005146, 0.009566807188093662, 0.008042735047638416, -0.024224605411291122, 0.04995424672961235, -0.020555734634399414, -0.029018281027674675, -0.014343257993459702, -0.04011675715446472, 0.014174012467265129, -0.01472062524408102, 0.01422865316271782, 0.014119290746748447, -0.03226696699857712, 0.03413979336619377, 0.04696143791079521, 0.020345918834209442, 0.0564972460269928, 0.043601442128419876, -0.04577307030558586, -0.005438828840851784, 0.02976461872458458, 0.044798705726861954, 0.04291928559541702, -0.04384161904454231, -0.015541951172053814, -0.037086114287376404, 0.002069222740828991, -0.04950894042849541, 0.039221618324518204, -0.025919577106833458, -0.007415548898279667, 0.01956884190440178, 0.032652102410793304, 0.0013053764123469591, 0.015427817590534687, -0.039879053831100464, -0.01727987267076969, 0.026169799268245697, -0.030312733724713326, 0.03926929831504822, 0.019249945878982544, 0.018072767183184624, -0.01723533682525158, -0.03148365765810013, -0.023538721725344658]",StreamingDiskAnn,vector_cosine_ops
